ID,Nombre,Marca,Referencia,Categoria,Tipo de Producto,Grados de alcohol,Medida,Precio_Original,Precio_Final,Descuento_%,Precio_Unidad,URL_Producto,Descripcion
900165860_2123726863,Monte Rojo Chicharrón Carnudo Lima Limón Club Colombia 90g,Club Colombia,Turbo,Montecristo,Alcohol,N/A,90 GR,17200,17200,0%,191.12/g,https://www.rappi.com.co/search?query=montecristo,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2123795572,Monterojo Mezcla Andina Sal Rosada 100gr,Andina,Turbo,Montecristo,Alcohol,N/A,100 GR,11200,11200,0%,112/g,https://www.rappi.com.co/search?query=montecristo,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2123726864,Monte Rojo Chicharrón Carnudo Sal Marina Club Colombia 90g,Club Colombia,Turbo,Montecristo,Alcohol,N/A,90 GR,17200,17200,0%,191.12/g,https://www.rappi.com.co/search?query=montecristo,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900023671_2123474540,Monterojo Mezcla Andina Lima Limón,Andina,Home Sentry,Montecristo,Alcohol,N/A,100 GR,12950,12950,0%,129.50/g,https://www.rappi.com.co/search?query=montecristo,Tienda Rappi: Home Sentry | Zona: Chicó / Chapinero / Zona Rosa
900476175_2126777721,Blunt Hemp Zone X5 - Grape,Blunt,Vapeo Tattoo Piercing,Cohiba,Tabaco,N/A,1 UND,10000,10000,0%,10000/und,https://www.rappi.com.co/search?query=cohiba,Tienda Rappi: Vapeo Tattoo Piercing (Tattoo piercing) | Zona: Chicó / Chapinero / Zona Rosa
900476175_2126046014,"Blunt Hemp Zone, Mango X5",Blunt,Vapeo Tattoo Piercing,Cohiba,Tabaco,N/A,5 UND,10000,10000,0%,2000/und,https://www.rappi.com.co/search?query=cohiba,Tienda Rappi: Vapeo Tattoo Piercing (Tattoo piercing) | Zona: Chicó / Chapinero / Zona Rosa
900476175_2126046017,Blunt Hemp Zone Envoltura de Cigarro Bee Berry,Blunt,Vapeo Tattoo Piercing,Cohiba,Tabaco,N/A,1 UND,10000,10000,0%,10000/und,https://www.rappi.com.co/search?query=cohiba,Tienda Rappi: Vapeo Tattoo Piercing (Tattoo piercing) | Zona: Chicó / Chapinero / Zona Rosa
900476175_2126046016,"Blunt Hemp Zone, Banana X5",Blunt,Vapeo Tattoo Piercing,Cohiba,Tabaco,N/A,5 UND,10000,10000,0%,2000/und,https://www.rappi.com.co/search?query=cohiba,Tienda Rappi: Vapeo Tattoo Piercing (Tattoo piercing) | Zona: Chicó / Chapinero / Zona Rosa
900476175_2126046013,"Blunt Hemp Zone, Russian Gem X5",Blunt,Vapeo Tattoo Piercing,Cohiba,Tabaco,N/A,5 UND,10000,10000,0%,2000/und,https://www.rappi.com.co/search?query=cohiba,Tienda Rappi: Vapeo Tattoo Piercing (Tattoo piercing) | Zona: Chicó / Chapinero / Zona Rosa
900246292_2123095582,Cigarrillos Parliament 100´s Importado Mentol,Parliament,BLONSH PARQUE DEL PERRO,Cohiba,Tabaco,N/A,1 UND,65000,65000,0%,65000/und,https://www.rappi.com.co/search?query=cohiba,Tienda Rappi: BLONSH PARQUE DEL PERRO (Blonsh) | Zona: Chicó / Chapinero / Zona Rosa
900246292_2123095569,Cigarrillos Parliament Importado,Parliament,BLONSH PARQUE DEL PERRO,Cohiba,Tabaco,N/A,1 UND,55000,55000,0%,55000/und,https://www.rappi.com.co/search?query=cohiba,Tienda Rappi: BLONSH PARQUE DEL PERRO (Blonsh) | Zona: Chicó / Chapinero / Zona Rosa
900246292_2123095578,Cigarrillos Parliament Menthol Importado,Parliament,BLONSH PARQUE DEL PERRO,Cohiba,Tabaco,N/A,1 UND,55000,55000,0%,55000/und,https://www.rappi.com.co/search?query=cohiba,Tienda Rappi: BLONSH PARQUE DEL PERRO (Blonsh) | Zona: Chicó / Chapinero / Zona Rosa
900246292_2123095619,Cigarrillos Marlboro Menthol Importados,Marlboro,BLONSH PARQUE DEL PERRO,Cohiba,Tabaco,N/A,1 UND,55000,55000,0%,55000/und,https://www.rappi.com.co/search?query=cohiba,Tienda Rappi: BLONSH PARQUE DEL PERRO (Blonsh) | Zona: Chicó / Chapinero / Zona Rosa
900246292_2123095621,Cigarrillos Marlboro Menthol Gold Pack Importados,Marlboro,BLONSH PARQUE DEL PERRO,Cohiba,Tabaco,N/A,1 UND,55000,55000,0%,55000/und,https://www.rappi.com.co/search?query=cohiba,Tienda Rappi: BLONSH PARQUE DEL PERRO (Blonsh) | Zona: Chicó / Chapinero / Zona Rosa
900380301_2126706758,Cigarrillo De Charleston - Halloween,Cigarrillo,MISCELANEA Y PAPELERIA SUBLIMATI,Tabaco,Tabaco,N/A,1 UND,10000,10000,0%,10000/und,https://www.rappi.com.co/search?query=tabaco,Tienda Rappi: MISCELANEA Y PAPELERIA SUBLIMATI (SUBLIMATI) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2093536997,Marlboro Cigarrillo Rojo + 18 20 Und,Marlboro,Turbo,Papel de fumar,Tabaco,N/A,20 UND,13900,13900,0%,695/und,https://www.rappi.com.co/search?query=papel%20de%20fumar,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2093538843,Rothmans Cigarrillo Blanco 10 Und,Rothmans,Turbo,Papel de fumar,Tabaco,N/A,10 UND,4900,4900,0%,490/und,https://www.rappi.com.co/search?query=papel%20de%20fumar,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2123022061,Marlboro Cigarrillo Selección Azul + 18,Marlboro,Turbo,Papel de fumar,Tabaco,N/A,1 UND,6000,6000,0%,6000/und,https://www.rappi.com.co/search?query=papel%20de%20fumar,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2093536998,Marlboro Cigarrillo Rojo + 18 10 Und,Marlboro,Turbo,Papel de fumar,Tabaco,N/A,10 UND,7000,7000,0%,700/und,https://www.rappi.com.co/search?query=papel%20de%20fumar,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2122768730,L&M Cigarrillo Verde Rojo + 18 10 Und,L&M,Turbo,Papel de fumar,Tabaco,N/A,10 UND,4900,4900,0%,490/und,https://www.rappi.com.co/search?query=papel%20de%20fumar,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2122768731,L&M Cigarrillo Selección Azul + 18 10 Und,L&M,Turbo,Papel de fumar,Tabaco,N/A,10 UND,4300,4300,0%,430/und,https://www.rappi.com.co/search?query=papel%20de%20fumar,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2121539843,Starlite Cigarrillo Azul 10 Und,Starlite,Turbo,Papel de fumar,Tabaco,N/A,10 UND,4600,4600,0%,460/und,https://www.rappi.com.co/search?query=papel%20de%20fumar,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2123022060,Marlboro Cigarrillo Selección Verde Azul + 18 10 Und,Marlboro,Turbo,Papel de fumar,Tabaco,N/A,1 UND,6000,6000,0%,6000/und,https://www.rappi.com.co/search?query=papel%20de%20fumar,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2124136281,Rothmans Cigarrillo Bombay 10 Und,Rothmans,Turbo,Papel de fumar,Tabaco,N/A,10 UND,4900,4900,0%,490/und,https://www.rappi.com.co/search?query=papel%20de%20fumar,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2124097737,Rothmans Cigarrillo Blue Classics 10 Und,Rothmans,Turbo,Papel de fumar,Tabaco,N/A,10 UND,4300,4300,0%,430/und,https://www.rappi.com.co/search?query=papel%20de%20fumar,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2122235739,Rothmans Cigarrillo Azul 20 Und,Rothmans,Turbo,Papel de fumar,Tabaco,N/A,20 UND,12900,12900,0%,645/und,https://www.rappi.com.co/search?query=papel%20de%20fumar,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900502013_2126840402,Filtros Ocb Premium,OCB,The Lab Store,Papel de fumar,Tabaco,N/A,1 UND,8000,8000,0%,8000/und,https://www.rappi.com.co/search?query=papel%20de%20fumar,Tienda Rappi: The Lab Store | Zona: Chicó / Chapinero / Zona Rosa
900502013_2126840356,Filtros Ocb Virgin,OCB,The Lab Store,Papel de fumar,Tabaco,N/A,1 UND,17000,17000,0%,17000/und,https://www.rappi.com.co/search?query=papel%20de%20fumar,Tienda Rappi: The Lab Store | Zona: Chicó / Chapinero / Zona Rosa
900476175_2126060455,Ocb Papel para Tabaco,OCB,Vapeo Tattoo Piercing,Papel de fumar,Tabaco,N/A,50 UND,6000,6000,0%,120/und,https://www.rappi.com.co/search?query=papel%20de%20fumar,Tienda Rappi: Vapeo Tattoo Piercing (Tattoo piercing) | Zona: Chicó / Chapinero / Zona Rosa
900476175_2126834228,Filtros Ocb Slime - Paquete X120und,OCB,Vapeo Tattoo Piercing,Papel de fumar,Tabaco,N/A,120 UND,12500,12500,0%,104.17/und,https://www.rappi.com.co/search?query=papel%20de%20fumar,Tienda Rappi: Vapeo Tattoo Piercing (Tattoo piercing) | Zona: Chicó / Chapinero / Zona Rosa
900476175_2126046015,"Blunt Hemp Zone, Wet Dreams X5",Blunt,Vapeo Tattoo Piercing,Raw,Tabaco,N/A,5 UND,10000,10000,0%,2000/und,https://www.rappi.com.co/search?query=raw,Tienda Rappi: Vapeo Tattoo Piercing (Tattoo piercing) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2124136280,Rothmans Cigarrillo Polar 10 Und,Rothmans,Turbo,Ocb,Tabaco,N/A,10 UND,4900,4900,0%,490/und,https://www.rappi.com.co/search?query=ocb,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900430450_2125069561,Ocb Papel para Tabaco,OCB,El Mini Súper Cali,Ocb,Tabaco,N/A,50 UND,3500,3500,0%,70/und,https://www.rappi.com.co/search?query=ocb,Tienda Rappi: El Mini Súper Cali (El Minisuper) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2119823263,Smoking Papel para Cigarrillos Blue,Smoking,Oxxo,Smoking,Tabaco,N/A,60 UND,3500,2600,26%,43.34/und,https://www.rappi.com.co/search?query=smoking,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900012665_2574761,Cerveza corona bot. 355ml,Corona,Local Burger Granada,Smoking,Alcohol,N/A,1 UND,9500,9500,0%,9500.0,https://www.rappi.com.co/search?query=smoking,Tienda Rappi: Local Burger Granada (Local Burger) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2122987997,Corona Cerveza Extra en Botella,Corona,Turbo,Cerveza,Alcohol,N/A,330 ML,28700,25830,10%,78.28/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2121155250,Budweiser Cerveza Lager Americana en Lata,Budweiser,Turbo,Cerveza,Alcohol,N/A,269 ML,17900,17900,0%,66.55/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2121155244,Club Colombia Cerveza Dorada En Lata 330 ML X6 Unds,Club Colombia,Turbo,Cerveza,Alcohol,N/A,330 ML,20700,20700,0%,62.73/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2124583386,Cerveza Michelob Ultra Lata 269ml X6,Michelob,Turbo,Cerveza,Alcohol,N/A,269 ML,17800,15130,15%,56.25/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2125064156,Poker Cerveza 330 mL x 12 Und,Poker,Turbo,Cerveza,Alcohol,N/A,330 ML,36500,36500,0%,110.61/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2124755089,Cerveza 3 Cordilleras Mulata Bnr 300 mL 4 Pack,Cerveza,Turbo,Cerveza,Alcohol,N/A,300 ML,22500,22500,0%,75/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126821531,Club Colombia Pack Cerveza,Club Colombia,Turbo,Cerveza,Alcohol,N/A,473 ML,31200,31200,0%,65.97/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126333064,Como la Especial Mani Cervecero + Club Colombia Dorada 6 Und,Club Colombia,Turbo,Cerveza,Alcohol,N/A,1 COMBO,30500,30500,0%,30500/combo,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125949354,Cerveza Corona 0.0,Corona,Oxxo,Cerveza,Alcohol,N/A,269 ML,3300,3300,0%,12.27/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2120597278,Coronita Extra Cerveza Lager,Coronita,Oxxo,Cerveza,Alcohol,N/A,210 ML,22100,22100,0%,105.24/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2121200593,Budweiser Cerveza Lager Americana en Lata,Budweiser,Oxxo,Cerveza,Alcohol,N/A,269 ML,19100,19100,0%,71.01/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2120597370,Club Colombia Cerveza Dorada En Lata 330 ML X6 Unds,Club Colombia,Oxxo,Cerveza,Alcohol,N/A,330 ML,23600,23600,0%,71.52/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2124785366,Cerveza Michelob Ultra Lata 269ml X6,Michelob,Oxxo,Cerveza,Alcohol,N/A,269 ML,16900,14350,15%,53.35/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2123078405,Heineken Cerveza 310 mL x 6 Und,Heineken,Oxxo,Cerveza,Alcohol,N/A,310 ML,23300,16300,30%,52.59/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2120477755,Cerveza 3 Cordilleras Rosada 269 mL x 6 Und,Cerveza,Oxxo,Cerveza,Alcohol,N/A,269 ML,25500,20400,20%,75.84/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2120596799,Costeña Bacana Cerveza Lata 269 Ml X6,Costeña,Oxxo,Cerveza,Alcohol,N/A,269 ML,14900,14900,0%,55.39/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125907486,Cerveza Kaufmann Lata*6 *,Cerveza,Oxxo,Cerveza,Alcohol,N/A,310 ML,13900,13900,0%,44.84/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2124590498,Central Pack Cerveza 330 mL x 6 Und,Central,Oxxo,Cerveza,Alcohol,N/A,330 ML,12900,12900,0%,39.10/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2120596814,Aguila Cerveza Original Pack Lata,Aguila,Oxxo,Cerveza,Alcohol,N/A,330 ML,22000,22000,0%,66.67/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2120597371,Budweiser Cerveza,Budweiser,Oxxo,Cerveza,Alcohol,N/A,269 ML,3800,3800,0%,14.13/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2123920451,Club Colombia Cerveza Trigo,Club Colombia,Oxxo,Cerveza,Alcohol,N/A,330 ML,24900,24900,0%,75.46/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2121198891,Costeña Bacana Cerveza,Costeña,Oxxo,Cerveza,Alcohol,N/A,330 ML,19600,19600,0%,59.40/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2126759364,Cerveza Artesanal Rosada Lata 3cordilleras,Cerveza,Oxxo,Cerveza,Alcohol,N/A,269 ML,4500,4500,0%,16.73/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2121201178,Redd's Cerveza en Lata 269 ml,Redd's,Oxxo,Cerveza,Alcohol,N/A,269 ML,4200,4200,0%,15.62/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2126806912,Cerveza Mitica Bnr300 X6 Liger,Cerveza,Oxxo,Cerveza,Alcohol,N/A,1 UND,23200,23200,0%,23200/und,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2126329114,Michelob Ultra Nrb 330 X6,Michelob,Oxxo,Cerveza,Alcohol,N/A,330 ML,22900,22900,0%,69.40/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2120316277,Budweiser Cerveza Lager Americana en Lata,Budweiser,Jumbo,Cerveza,Alcohol,N/A,269 ML,17500,17500,0%,65.06/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2121105340,Club Colombia Cerveza Dorada En Lata 330 ML X6 Unds,Club Colombia,Jumbo,Cerveza,Alcohol,N/A,330 ML,23400,23400,0%,70.91/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2124717589,Cerveza Michelob Ultra Lata 269ml X6,Michelob,Jumbo,Cerveza,Alcohol,N/A,269 ML,16490,16490,0%,61.31/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2124705464,Cerveza 3 Cordilleras Rosada 269 mL x 6 Und,Cerveza,Jumbo,Cerveza,Alcohol,N/A,269 ML,23490,23490,0%,87.33/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2120279825,Budweiser Cerveza,Budweiser,Jumbo,Cerveza,Alcohol,N/A,269 ML,3190,3190,0%,11.86/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2124748565,Cerveza 3 Cordilleras Mestiza Bnr 300 mL 4 Pack,Cerveza,Jumbo,Cerveza,Alcohol,N/A,4.8 L,21390,21390,0%,4.46/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2124719083,Heineken Cerveza 310 mL x 6 Und,Heineken,Jumbo,Cerveza,Alcohol,N/A,310 ML,21900,21900,0%,70.65/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2125174112,Sol Cerveza Bnr 330 mL x 6 Und,Sol,Jumbo,Cerveza,Alcohol,N/A,330 ML,25200,25200,0%,76.37/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2124748432,Central Pack Cerveza 330 mL x 6 Und,Central,Jumbo,Cerveza,Alcohol,N/A,330 ML,11500,11500,0%,34.85/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2124963165,Corona Cerveza 0.0,Corona,Jumbo,Cerveza,Alcohol,N/A,269 ML,17790,17790,0%,66.14/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2124747127,Budweiser Cerveza Lager Americana en Lata,Budweiser,Licores JR,Cerveza,Alcohol,N/A,269 ML,15900,15900,0%,59.11/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2124747128,Club Colombia Cerveza Dorada En Lata 330 ML X6 Unds,Club Colombia,Licores JR,Cerveza,Alcohol,N/A,330 ML,21000,21000,0%,63.64/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2124683966,Club Colombia Cerveza Roja 330 mL,Club Colombia,Licores JR,Cerveza,Alcohol,N/A,330 ML,3500,3500,0%,10.61/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2122241067,Budweiser Cerveza,Budweiser,Licores JR,Cerveza,Alcohol,N/A,269 ML,2650,2650,0%,9.86/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2121331791,Club Colombia Cerveza330 Ml,Club Colombia,Licores JR,Cerveza,Alcohol,N/A,330 ML,3500,3500,0%,10.61/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2124683961,Redd's Cerveza en Lata 269 ml,Redd's,Licores JR,Cerveza,Alcohol,N/A,269 ML,3550,3550,0%,13.20/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900386942_2091667933,Club Colombia Cerveza Dorada En Lata 330 ML X6 Unds,Club Colombia,La Rebaja,Cerveza,Alcohol,N/A,330 ML,22800,22800,0%,69.10/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: La Rebaja (Drogueria La Rebaja Farma Bebes) | Zona: Chicó / Chapinero / Zona Rosa
900386942_2093447280,Poker Cerveza Lager en Lata,Poker,La Rebaja,Cerveza,Alcohol,N/A,330 ML,21000,21000,0%,63.64/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: La Rebaja (Drogueria La Rebaja Farma Bebes) | Zona: Chicó / Chapinero / Zona Rosa
900386942_2091668592,Corona Sixpack Cerveza Extra,Corona,La Rebaja,Cerveza,Alcohol,N/A,355 ML,27700,27700,0%,78.03/ml,https://www.rappi.com.co/search?query=cerveza,Tienda Rappi: La Rebaja (Drogueria La Rebaja Farma Bebes) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2093395473,Coronita Extra Cerveza Lager,Coronita,Turbo,Corona,Alcohol,N/A,210 ML,20200,20200,0%,96.19/ml,https://www.rappi.com.co/search?query=corona,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2123196020,Corona Cerveza Cero,Corona,Turbo,Corona,Alcohol,N/A,330 ML,26700,22695,15%,68.78/ml,https://www.rappi.com.co/search?query=corona,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2125070016,Corona Cerveza 0.0,Corona,Turbo,Corona,Alcohol,N/A,269 ML,19100,16235,15%,60.36/ml,https://www.rappi.com.co/search?query=corona,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2121062265,Costeña Bacana Cerveza,Costeña,Turbo,Corona,Alcohol,N/A,330 ML,19800,19800,0%,60/ml,https://www.rappi.com.co/search?query=corona,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2121235632,Bitburger Cerveza Premium,Bitburger,Turbo,Corona,Alcohol,N/A,500 ML,11200,11200,0%,22.40/ml,https://www.rappi.com.co/search?query=corona,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2124226154,Corona Cerveza Extra en Botella,Corona,Jumbo,Corona,Alcohol,N/A,330 ML,27000,19890,26%,60.28/ml,https://www.rappi.com.co/search?query=corona,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2119697168,Corona Cerveza Extra En Lata,Corona,Jumbo,Corona,Alcohol,N/A,269 ML,21550,21550,0%,80.12/ml,https://www.rappi.com.co/search?query=corona,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
